#rname	startpos	endpos	numreads	covbases	coverage	meandepth	meanbaseq	meanmapq
NODE_1081_length_79_cov_4376.500000	1	79	36	79	100	31.4177	35.1	0
NODE_1082_length_79_cov_3635.000000	1	79	319	79	100	237.924	35.2	7.07
NODE_1083_length_79_cov_2704.500000	1	79	56	79	100	51.2658	34.5	0.0714
NODE_1084_length_79_cov_2298.000000	1	79	56	79	100	48.9367	33.8	1.71
NODE_1085_length_79_cov_2047.500000	1	79	33	79	100	29.7342	34.6	3.85
NODE_1086_length_79_cov_1871.500000	1	79	44	79	100	36.5823	35.3	0
NODE_1087_length_79_cov_1268.500000	1	79	48	79	100	29.2405	34.3	4.38
NODE_1088_length_79_cov_1046.000000	1	79	7	79	100	6.32911	33.2	0
NODE_1089_length_79_cov_958.500000	1	79	8	79	100	5.44304	33.2	0
NODE_1090_length_79_cov_606.000000	1	79	2	75	94.9367	1.51899	22.2	0
NODE_1091_length_79_cov_556.500000	1	79	1	65	82.2785	0.822785	31.8	0
NODE_1092_length_79_cov_343.500000	1	79	19	79	100	16	33.8	0.105
NODE_1093_length_79_cov_292.000000	1	79	1	63	79.7468	0.797468	35	0
NODE_1094_length_79_cov_243.500000	1	79	3	68	86.0759	2.43038	33.5	0
NODE_1095_length_79_cov_241.000000	1	79	7	79	100	5.41772	35	0
NODE_1096_length_79_cov_231.000000	1	79	1	43	54.4304	0.544304	33.2	0
NODE_1097_length_79_cov_208.500000	1	79	7	79	100	6.43038	35.2	0
NODE_1099_length_79_cov_194.500000	1	79	8	79	100	6.59494	34.4	14.8
NODE_1100_length_79_cov_192.500000	1	79	26	79	100	20.9873	34.5	0.308
NODE_1101_length_79_cov_161.500000	1	79	5	67	84.8101	3.56962	35	0
NODE_1102_length_79_cov_140.500000	1	79	8	55	69.6203	4.83544	33.9	0
NODE_1103_length_79_cov_139.000000	1	79	1	55	69.6203	0.696203	36.5	0
NODE_1104_length_79_cov_134.000000	1	79	4	79	100	2.25316	36.4	0.5
NODE_1106_length_79_cov_105.500000	1	79	3	78	98.7342	2.40506	32.4	0
NODE_1107_length_79_cov_98.000000	1	79	7	79	100	5.56962	32.7	0
NODE_1108_length_79_cov_92.500000	1	79	2	78	98.7342	1.93671	32	0
NODE_1110_length_79_cov_78.500000	1	79	6	53	67.0886	3.75949	36.4	0
NODE_1112_length_79_cov_71.500000	1	79	4	79	100	2.82278	34.3	0
NODE_1113_length_79_cov_68.500000	1	79	4	74	93.6709	2.98734	33.3	0
NODE_1114_length_79_cov_48.500000	1	79	1	54	68.3544	0.683544	35.9	0
NODE_1115_length_79_cov_48.000000	1	79	4	76	96.2025	2.87342	31.2	0
NODE_1116_length_79_cov_47.500000	1	79	6	79	100	5.35443	34.9	0
NODE_1117_length_79_cov_40.000000	1	79	16	79	100	14.1392	32.6	29
NODE_1118_length_79_cov_35.000000	1	79	4	79	100	2.25316	33	5
NODE_1119_length_79_cov_32.000000	1	79	8	79	100	6.88608	34.3	0
NODE_1120_length_79_cov_31.500000	1	79	1	44	55.6962	0.556962	36.4	0
NODE_1121_length_79_cov_22.000000	1	79	3	52	65.8228	1.91139	30.1	0
NODE_1122_length_79_cov_17.500000	1	79	12	37	46.8354	5.07595	22.2	6.92
NODE_1123_length_78_cov_559966.000000	1	78	8	78	100	8	33	0
NODE_1124_length_78_cov_16608.000000	1	78	17	78	100	12.1538	26.1	0
NODE_1125_length_78_cov_12229.000000	1	78	13	78	100	13	33.3	0
NODE_1126_length_78_cov_8682.000000	1	78	17	78	100	15.8974	32.8	4
NODE_1127_length_78_cov_8384.000000	1	78	9	78	100	8.62821	31.6	14.6
NODE_1128_length_78_cov_5669.000000	1	78	9	78	100	8.08974	32.2	0
NODE_1129_length_78_cov_4696.000000	1	78	45	78	100	34.8462	28.3	0
NODE_1130_length_78_cov_4673.000000	1	78	50	78	100	41.5385	29.8	0
NODE_1131_length_78_cov_4629.000000	1	78	20	78	100	18.0128	29.8	4.1
NODE_1132_length_78_cov_4600.000000	1	78	52	78	100	41.2564	28.6	0
NODE_1133_length_78_cov_4577.000000	1	78	67	78	100	55.1667	29.6	0
NODE_1134_length_78_cov_3465.000000	1	78	7	76	97.4359	5.5641	32.9	0
NODE_1135_length_78_cov_3385.000000	1	78	47	78	100	32.5	26	0
NODE_1136_length_78_cov_3190.000000	1	78	43	78	100	40.9103	31.6	9.84
NODE_1137_length_78_cov_2801.000000	1	78	46	78	100	31.1538	27.5	0
NODE_1138_length_78_cov_2463.000000	1	78	24	78	100	15.6282	25.2	0
NODE_1139_length_78_cov_2030.000000	1	78	18	78	100	16.0128	34.9	14.1
NODE_1140_length_78_cov_1696.000000	1	78	19	78	100	11.641	23.3	0
NODE_1141_length_78_cov_1027.000000	1	78	3	69	88.4615	2.23077	33.4	0
NODE_1142_length_78_cov_816.000000	1	78	3	63	80.7692	2	24.8	0
NODE_1143_length_78_cov_808.000000	1	78	56	78	100	49.1026	34.6	0
NODE_1144_length_78_cov_787.000000	1	78	63	78	100	49.3974	34.6	18.5
NODE_1145_length_78_cov_660.000000	1	78	7	78	100	4.34615	31.2	0
NODE_1146_length_78_cov_610.000000	1	78	28	78	100	24.5385	29.6	0
NODE_1147_length_78_cov_564.000000	1	78	4	69	88.4615	2.83333	34.2	0
NODE_1150_length_78_cov_345.000000	1	78	58	78	100	58	23.8	58.8
NODE_1151_length_78_cov_323.000000	1	78	52	78	100	46.0897	34.9	3.67
NODE_1152_length_78_cov_308.000000	1	78	1	57	73.0769	0.730769	35.4	0
NODE_1153_length_78_cov_303.000000	1	78	13	78	100	10.6154	33.5	0
NODE_1154_length_78_cov_274.000000	1	78	58	78	100	44.2821	34.7	0.569
NODE_1155_length_78_cov_251.000000	1	78	1	64	82.0513	0.820513	36.8	0
NODE_1157_length_78_cov_166.000000	1	78	12	78	100	11.8974	27.1	11.6
NODE_1158_length_78_cov_155.000000	1	78	2	70	89.7436	1.20513	32	0
NODE_1159_length_78_cov_145.000000	1	78	8	59	75.641	5.26923	34.8	2.38
NODE_1161_length_78_cov_77.000000	1	78	1	77	98.7179	0.987179	32.3	0
NODE_186_length_155_cov_49.435897	1	155	0	0	0	0	0	0
NODE_206_length_155_cov_33.333333	1	155	0	0	0	0	0	0
NODE_211_length_155_cov_30.384615	1	155	0	0	0	0	0	0
NODE_424_length_113_cov_39.916667	1	113	0	0	0	0	0	0
NODE_478_length_107_cov_88.566667	1	107	0	0	0	0	0	0
NODE_505_length_104_cov_58.333333	1	104	0	0	0	0	0	0
NODE_526_length_102_cov_147.720000	1	102	0	0	0	0	0	0
NODE_555_length_101_cov_30.666667	1	101	0	0	0	0	0	0
NODE_603_length_98_cov_18.285714	1	98	0	0	0	0	0	0
NODE_619_length_97_cov_16.850000	1	97	0	0	0	0	0	0
NODE_622_length_96_cov_216.473684	1	96	0	0	0	0	0	0
NODE_705_length_92_cov_116.600000	1	92	0	0	0	0	0	0
NODE_709_length_92_cov_74.600000	1	92	0	0	0	0	0	0
NODE_711_length_92_cov_68.933333	1	92	0	0	0	0	0	0
NODE_712_length_92_cov_57.666667	1	92	0	0	0	0	0	0
NODE_715_length_92_cov_36.000000	1	92	0	0	0	0	0	0
NODE_744_length_90_cov_97.846154	1	90	0	0	0	0	0	0
NODE_745_length_90_cov_70.153846	1	90	0	0	0	0	0	0
NODE_769_length_89_cov_223.916667	1	89	0	0	0	0	0	0
NODE_789_length_89_cov_85.583333	1	89	0	0	0	0	0	0
NODE_792_length_89_cov_74.166667	1	89	0	0	0	0	0	0
NODE_795_length_89_cov_42.000000	1	89	0	0	0	0	0	0
NODE_796_length_89_cov_35.250000	1	89	0	0	0	0	0	0
NODE_797_length_89_cov_32.083333	1	89	0	0	0	0	0	0
NODE_799_length_89_cov_30.750000	1	89	0	0	0	0	0	0
NODE_812_length_88_cov_32.454545	1	88	0	0	0	0	0	0
NODE_820_length_87_cov_104.000000	1	87	0	0	0	0	0	0
NODE_852_length_86_cov_253.888889	1	86	0	0	0	0	0	0
NODE_865_length_86_cov_108.222222	1	86	0	0	0	0	0	0
NODE_870_length_86_cov_85.222222	1	86	0	0	0	0	0	0
NODE_872_length_86_cov_78.000000	1	86	0	0	0	0	0	0
NODE_875_length_86_cov_49.444444	1	86	0	0	0	0	0	0
NODE_876_length_86_cov_36.333333	1	86	0	0	0	0	0	0
NODE_891_length_85_cov_85.750000	1	85	0	0	0	0	0	0
NODE_904_length_84_cov_132.000000	1	84	0	0	0	0	0	0
NODE_906_length_84_cov_31.571429	1	84	0	0	0	0	0	0
NODE_940_length_83_cov_111.000000	1	83	0	0	0	0	0	0
NODE_941_length_83_cov_110.833333	1	83	0	0	0	0	0	0
NODE_944_length_83_cov_96.166667	1	83	0	0	0	0	0	0
NODE_949_length_83_cov_56.666667	1	83	0	0	0	0	0	0
NODE_955_length_83_cov_39.166667	1	83	0	0	0	0	0	0
NODE_958_length_83_cov_33.000000	1	83	0	0	0	0	0	0
NODE_959_length_83_cov_30.833333	1	83	0	0	0	0	0	0
NODE_962_length_83_cov_23.500000	1	83	0	0	0	0	0	0
NODE_965_length_83_cov_12.666667	1	83	0	0	0	0	0	0
NODE_975_length_82_cov_187.200000	1	82	0	0	0	0	0	0
NODE_981_length_82_cov_69.600000	1	82	0	0	0	0	0	0
NODE_983_length_82_cov_41.800000	1	82	0	0	0	0	0	0
NODE_1028_length_80_cov_333.333333	1	80	0	0	0	0	0	0
NODE_1030_length_80_cov_327.666667	1	80	0	0	0	0	0	0
NODE_1034_length_80_cov_290.000000	1	80	0	0	0	0	0	0
NODE_1035_length_80_cov_280.333333	1	80	0	0	0	0	0	0
NODE_1041_length_80_cov_176.666667	1	80	0	0	0	0	0	0
NODE_1042_length_80_cov_169.333333	1	80	0	0	0	0	0	0
NODE_1044_length_80_cov_159.000000	1	80	0	0	0	0	0	0
NODE_1057_length_80_cov_77.666667	1	80	0	0	0	0	0	0
NODE_1066_length_80_cov_40.000000	1	80	0	0	0	0	0	0
NODE_1068_length_80_cov_30.666667	1	80	0	0	0	0	0	0
NODE_1070_length_80_cov_28.000000	1	80	0	0	0	0	0	0
NODE_1071_length_80_cov_27.000000	1	80	0	0	0	0	0	0
NODE_1076_length_80_cov_5.000000	1	80	0	0	0	0	0	0
NODE_1098_length_79_cov_196.500000	1	79	0	0	0	0	0	0
NODE_1105_length_79_cov_112.500000	1	79	0	0	0	0	0	0
NODE_1109_length_79_cov_81.000000	1	79	0	0	0	0	0	0
NODE_1111_length_79_cov_78.000000	1	79	0	0	0	0	0	0
NODE_1148_length_78_cov_480.000000	1	78	0	0	0	0	0	0
NODE_1149_length_78_cov_427.000000	1	78	0	0	0	0	0	0
NODE_1156_length_78_cov_205.000000	1	78	0	0	0	0	0	0
NODE_1160_length_78_cov_143.000000	1	78	0	0	0	0	0	0
