#Query	Sbjct	Coverage	Percent_Identity
NODE_38_length_26805_cov_463.564202	AF285261.1	42.0	83.077
NODE_38_length_26805_cov_463.564202	AF285261.1	42.0	85.185
NODE_38_length_26805_cov_463.564202	AF285261.1	42.0	77.885
NODE_38_length_26805_cov_463.564202	AF285261.1	42.0	85.185
NODE_38_length_26805_cov_463.564202	GQ354526.1	26.0	77.644
NODE_38_length_26805_cov_463.564202	GQ354526.1	26.0	79.878
NODE_38_length_26805_cov_463.564202	GQ354526.1	26.0	79.491
NODE_38_length_26805_cov_463.564202	GQ354526.1	26.0	76.389
NODE_38_length_26805_cov_463.564202	GQ354526.1	26.0	74.23
NODE_38_length_26805_cov_463.564202	GQ354526.1	26.0	77.32
NODE_38_length_26805_cov_463.564202	GQ354526.1	26.0	79.456
NODE_38_length_26805_cov_463.564202	GQ354526.1	26.0	71.88
NODE_38_length_26805_cov_463.564202	GQ354526.1	26.0	71.127
NODE_38_length_26805_cov_463.564202	GQ354526.1	26.0	77.059
NODE_38_length_26805_cov_463.564202	GQ354526.1	26.0	76.374
NODE_38_length_26805_cov_463.564202	GQ354526.1	26.0	85.366
NODE_38_length_26805_cov_463.564202	GQ354526.1	26.0	76.163
NODE_38_length_26805_cov_463.564202	GQ354526.1	26.0	82.292
NODE_38_length_26805_cov_463.564202	GQ354526.1	26.0	75.758
NODE_38_length_26805_cov_463.564202	GQ354526.1	26.0	76.562
NODE_38_length_26805_cov_463.564202	GQ354526.1	26.0	74.815
NODE_38_length_26805_cov_463.564202	GQ354526.1	26.0	74.691
NODE_38_length_26805_cov_463.564202	GQ354526.1	26.0	81.818
NODE_38_length_26805_cov_463.564202	KF017573.1	29.0	82.893
NODE_38_length_26805_cov_463.564202	KF017573.1	29.0	79.674
NODE_38_length_26805_cov_463.564202	KF017573.1	29.0	76.492
NODE_38_length_26805_cov_463.564202	KF017573.1	29.0	77.042
NODE_38_length_26805_cov_463.564202	KF017573.1	29.0	84.167
NODE_38_length_26805_cov_463.564202	KF017573.1	29.0	79.551
NODE_38_length_26805_cov_463.564202	KF017573.1	29.0	73.311
NODE_38_length_26805_cov_463.564202	KF017573.1	29.0	74.946
NODE_38_length_26805_cov_463.564202	KF017573.1	29.0	75.162
NODE_38_length_26805_cov_463.564202	KF017573.1	29.0	78.7
NODE_38_length_26805_cov_463.564202	KF017573.1	29.0	79.2
NODE_38_length_26805_cov_463.564202	KF017573.1	29.0	75.478
NODE_38_length_26805_cov_463.564202	KF017573.1	29.0	75.152
NODE_38_length_26805_cov_463.564202	KF017573.1	29.0	74.183
NODE_38_length_26805_cov_463.564202	KF017573.1	29.0	78.523
NODE_38_length_26805_cov_463.564202	KF017573.1	29.0	80.172
NODE_38_length_26805_cov_463.564202	KF017573.1	29.0	79.31
NODE_38_length_26805_cov_463.564202	KF017573.1	29.0	76.812
NODE_38_length_26805_cov_463.564202	KF017573.1	29.0	85.0
NODE_38_length_26805_cov_463.564202	KF017573.1	29.0	79.221
NODE_38_length_26805_cov_463.564202	KF017573.1	29.0	78.022
NODE_38_length_26805_cov_463.564202	KF017573.1	29.0	91.429
NODE_38_length_26805_cov_463.564202	KF017573.1	29.0	100.0
NODE_38_length_26805_cov_463.564202	KF017573.1	29.0	91.429
NODE_38_length_26805_cov_463.564202	KF017573.1	29.0	93.75
NODE_38_length_26805_cov_463.564202	KF017573.1	29.0	100.0
NODE_38_length_26805_cov_463.564202	KC993197.1	29.0	81.268
NODE_38_length_26805_cov_463.564202	KC993197.1	29.0	77.579
NODE_38_length_26805_cov_463.564202	KC993197.1	29.0	77.313
NODE_38_length_26805_cov_463.564202	KC993197.1	29.0	75.862
NODE_38_length_26805_cov_463.564202	KC993197.1	29.0	79.218
NODE_38_length_26805_cov_463.564202	KC993197.1	29.0	78.889
NODE_38_length_26805_cov_463.564202	KC993197.1	29.0	76.962
NODE_38_length_26805_cov_463.564202	KC993197.1	29.0	79.805
NODE_38_length_26805_cov_463.564202	KC993197.1	29.0	71.539
NODE_38_length_26805_cov_463.564202	KC993197.1	29.0	77.101
NODE_38_length_26805_cov_463.564202	KC993197.1	29.0	76.758
NODE_38_length_26805_cov_463.564202	KC993197.1	29.0	70.934
NODE_38_length_26805_cov_463.564202	KC993197.1	29.0	76.016
NODE_38_length_26805_cov_463.564202	KC993197.1	29.0	81.618
NODE_38_length_26805_cov_463.564202	KC993197.1	29.0	76.684
NODE_38_length_26805_cov_463.564202	KC993197.1	29.0	91.935
NODE_38_length_26805_cov_463.564202	KC993197.1	29.0	77.863
NODE_38_length_26805_cov_463.564202	KC993197.1	29.0	75.706
NODE_38_length_26805_cov_463.564202	KC993197.1	29.0	100.0
NODE_38_length_26805_cov_463.564202	KC993197.1	29.0	83.636
NODE_38_length_26805_cov_463.564202	KC993197.1	29.0	77.083
NODE_38_length_26805_cov_463.564202	KC993197.1	29.0	80.0
NODE_38_length_26805_cov_463.564202	KC993197.1	29.0	96.429
NODE_38_length_26805_cov_463.564202	D31785.1	28.0	81.591
NODE_38_length_26805_cov_463.564202	D31785.1	28.0	83.705
NODE_38_length_26805_cov_463.564202	D31785.1	28.0	77.424
NODE_38_length_26805_cov_463.564202	D31785.1	28.0	76.196
NODE_38_length_26805_cov_463.564202	D31785.1	28.0	78.503
NODE_38_length_26805_cov_463.564202	D31785.1	28.0	74.362
NODE_38_length_26805_cov_463.564202	D31785.1	28.0	78.302
NODE_38_length_26805_cov_463.564202	D31785.1	28.0	74.217
NODE_38_length_26805_cov_463.564202	D31785.1	28.0	77.35
NODE_38_length_26805_cov_463.564202	D31785.1	28.0	75.078
NODE_38_length_26805_cov_463.564202	D31785.1	28.0	80.952
NODE_38_length_26805_cov_463.564202	D31785.1	28.0	74.828
NODE_38_length_26805_cov_463.564202	D31785.1	28.0	78.846
NODE_38_length_26805_cov_463.564202	D31785.1	28.0	78.205
NODE_38_length_26805_cov_463.564202	D31785.1	28.0	80.62
NODE_38_length_26805_cov_463.564202	D31785.1	28.0	80.0
NODE_38_length_26805_cov_463.564202	D31785.1	28.0	90.0
NODE_38_length_26805_cov_463.564202	D31785.1	28.0	72.381
NODE_38_length_26805_cov_463.564202	D31785.1	28.0	84.483
NODE_38_length_26805_cov_463.564202	D31785.1	28.0	81.818
NODE_38_length_26805_cov_463.564202	D31785.1	28.0	78.161
NODE_38_length_26805_cov_463.564202	GQ354525.2	26.0	76.091
NODE_38_length_26805_cov_463.564202	GQ354525.2	26.0	81.371
NODE_38_length_26805_cov_463.564202	GQ354525.2	26.0	80.24
NODE_38_length_26805_cov_463.564202	GQ354525.2	26.0	75.979
NODE_38_length_26805_cov_463.564202	GQ354525.2	26.0	77.366
NODE_38_length_26805_cov_463.564202	GQ354525.2	26.0	78.689
NODE_38_length_26805_cov_463.564202	GQ354525.2	26.0	72.161
NODE_38_length_26805_cov_463.564202	GQ354525.2	26.0	76.991
NODE_38_length_26805_cov_463.564202	GQ354525.2	26.0	73.007
NODE_38_length_26805_cov_463.564202	GQ354525.2	26.0	87.255
NODE_38_length_26805_cov_463.564202	GQ354525.2	26.0	72.5
NODE_38_length_26805_cov_463.564202	GQ354525.2	26.0	75.309
NODE_38_length_26805_cov_463.564202	GQ354525.2	26.0	79.503
NODE_38_length_26805_cov_463.564202	GQ354525.2	26.0	81.25
NODE_38_length_26805_cov_463.564202	GQ354525.2	26.0	76.667
NODE_38_length_26805_cov_463.564202	GQ354525.2	26.0	85.333
NODE_38_length_26805_cov_463.564202	GQ354525.2	26.0	79.592
NODE_38_length_26805_cov_463.564202	GQ354525.2	26.0	75.781
NODE_38_length_26805_cov_463.564202	GQ354525.2	26.0	80.519
NODE_38_length_26805_cov_463.564202	GQ354525.2	26.0	81.818
NODE_38_length_26805_cov_463.564202	GQ354525.2	26.0	79.167
NODE_38_length_26805_cov_463.564202	GQ354525.2	26.0	89.189
NODE_38_length_26805_cov_463.564202	KC993183.1	26.0	78.132
NODE_38_length_26805_cov_463.564202	KC993183.1	26.0	78.963
NODE_38_length_26805_cov_463.564202	KC993183.1	26.0	77.396
NODE_38_length_26805_cov_463.564202	KC993183.1	26.0	74.419
NODE_38_length_26805_cov_463.564202	KC993183.1	26.0	80.253
NODE_38_length_26805_cov_463.564202	KC993183.1	26.0	83.534
NODE_38_length_26805_cov_463.564202	KC993183.1	26.0	85.87
NODE_38_length_26805_cov_463.564202	KC993183.1	26.0	84.264
NODE_38_length_26805_cov_463.564202	KC993183.1	26.0	71.163
NODE_38_length_26805_cov_463.564202	KC993183.1	26.0	77.143
NODE_38_length_26805_cov_463.564202	KC993183.1	26.0	74.688
NODE_38_length_26805_cov_463.564202	KC993183.1	26.0	86.325
NODE_38_length_26805_cov_463.564202	KC993183.1	26.0	74.675
NODE_38_length_26805_cov_463.564202	KC993183.1	26.0	77.041
NODE_38_length_26805_cov_463.564202	KC993183.1	26.0	85.185
NODE_38_length_26805_cov_463.564202	KC993183.1	26.0	79.545
NODE_38_length_26805_cov_463.564202	KC993183.1	26.0	81.72
NODE_38_length_26805_cov_463.564202	KC993183.1	26.0	88.136
NODE_38_length_26805_cov_463.564202	KC993183.1	26.0	86.667
NODE_38_length_26805_cov_463.564202	KC993183.1	26.0	75.676
NODE_38_length_26805_cov_463.564202	KC993183.1	26.0	74.82
NODE_38_length_26805_cov_463.564202	KC993183.1	26.0	79.348
NODE_38_length_26805_cov_463.564202	KC993183.1	26.0	79.221
NODE_38_length_26805_cov_463.564202	KC993183.1	26.0	82.609
NODE_38_length_26805_cov_463.564202	KC993183.1	26.0	91.429
NODE_38_length_26805_cov_463.564202	KC993183.1	26.0	100.0
NODE_38_length_26805_cov_463.564202	KJ459950.1	29.0	75.957
NODE_38_length_26805_cov_463.564202	KJ459950.1	29.0	74.35
NODE_38_length_26805_cov_463.564202	KJ459950.1	29.0	79.188
NODE_38_length_26805_cov_463.564202	KJ459950.1	29.0	75.954
NODE_38_length_26805_cov_463.564202	KJ459950.1	29.0	74.507
NODE_38_length_26805_cov_463.564202	KJ459950.1	29.0	73.669
NODE_38_length_26805_cov_463.564202	KJ459950.1	29.0	75.862
NODE_38_length_26805_cov_463.564202	KJ459950.1	29.0	71.785
NODE_38_length_26805_cov_463.564202	KJ459950.1	29.0	76.358
NODE_38_length_26805_cov_463.564202	KJ459950.1	29.0	71.761
NODE_38_length_26805_cov_463.564202	KJ459950.1	29.0	75.191
NODE_38_length_26805_cov_463.564202	KJ459950.1	29.0	76.113
NODE_38_length_26805_cov_463.564202	KJ459950.1	29.0	79.72
NODE_38_length_26805_cov_463.564202	KJ459950.1	29.0	72.34
NODE_38_length_26805_cov_463.564202	KJ459950.1	29.0	85.484
NODE_38_length_26805_cov_463.564202	KJ459950.1	29.0	96.429
NODE_38_length_26805_cov_463.564202	FR839632.1	28.0	76.381
NODE_38_length_26805_cov_463.564202	FR839632.1	28.0	75.125
NODE_38_length_26805_cov_463.564202	FR839632.1	28.0	82.306
NODE_38_length_26805_cov_463.564202	FR839632.1	28.0	83.333
NODE_38_length_26805_cov_463.564202	FR839632.1	28.0	75.111
NODE_38_length_26805_cov_463.564202	FR839632.1	28.0	81.919
NODE_38_length_26805_cov_463.564202	FR839632.1	28.0	72.639
NODE_38_length_26805_cov_463.564202	FR839632.1	28.0	80.077
NODE_38_length_26805_cov_463.564202	FR839632.1	28.0	80.435
NODE_38_length_26805_cov_463.564202	FR839632.1	28.0	71.22
NODE_38_length_26805_cov_463.564202	FR839632.1	28.0	72.329
NODE_38_length_26805_cov_463.564202	FR839632.1	28.0	75.321
NODE_38_length_26805_cov_463.564202	FR839632.1	28.0	76.19
NODE_38_length_26805_cov_463.564202	FR839632.1	28.0	79.592
NODE_38_length_26805_cov_463.564202	FR839632.1	28.0	80.909
NODE_38_length_26805_cov_463.564202	FR839632.1	28.0	79.688
NODE_38_length_26805_cov_463.564202	FR839632.1	28.0	86.765
NODE_38_length_26805_cov_463.564202	FR839632.1	28.0	86.441
NODE_38_length_26805_cov_463.564202	FR839632.1	28.0	82.5
NODE_38_length_26805_cov_463.564202	FR839632.1	28.0	89.583
NODE_38_length_26805_cov_463.564202	FR839632.1	28.0	88.0
NODE_38_length_26805_cov_463.564202	FR839632.1	28.0	83.871
NODE_38_length_26805_cov_463.564202	FR839632.1	28.0	88.095
NODE_38_length_26805_cov_463.564202	FR839632.1	28.0	83.636
NODE_38_length_26805_cov_463.564202	FR839632.1	28.0	93.548
NODE_38_length_26805_cov_463.564202	FR839632.1	28.0	74.242
NODE_38_length_26805_cov_463.564202	KC993173.1	28.0	74.907
NODE_38_length_26805_cov_463.564202	KC993173.1	28.0	78.063
NODE_38_length_26805_cov_463.564202	KC993173.1	28.0	78.74
NODE_38_length_26805_cov_463.564202	KC993173.1	28.0	77.155
NODE_38_length_26805_cov_463.564202	KC993173.1	28.0	74.783
NODE_38_length_26805_cov_463.564202	KC993173.1	28.0	73.611
NODE_38_length_26805_cov_463.564202	KC993173.1	28.0	73.51
NODE_38_length_26805_cov_463.564202	KC993173.1	28.0	80.075
NODE_38_length_26805_cov_463.564202	KC993173.1	28.0	72.326
NODE_38_length_26805_cov_463.564202	KC993173.1	28.0	72.231
NODE_38_length_26805_cov_463.564202	KC993173.1	28.0	75.163
NODE_38_length_26805_cov_463.564202	KC993173.1	28.0	75.439
NODE_38_length_26805_cov_463.564202	KC993173.1	28.0	74.194
NODE_38_length_26805_cov_463.564202	KC993173.1	28.0	82.796
NODE_38_length_26805_cov_463.564202	KC993173.1	28.0	87.143
NODE_38_length_26805_cov_463.564202	KC993173.1	28.0	82.558
NODE_38_length_26805_cov_463.564202	KC993173.1	28.0	85.714
NODE_38_length_26805_cov_463.564202	KC993173.1	28.0	82.456
